"Execution Time (UTC)","Execution Time (Local)","Technique","Test Number","Test Name","Hostname","IP Address","Username","GUID","ProcessId","ExitCode"
"2024-10-22T15:20:29Z","2024-10-22T18:20:29Z","T1047","8","Create a Process using obfuscated Win32_Process","Server002","System.Object[]","server002\admin_test","10447c83-fc38-462a-a936-5102363b1c43","3768","0"
