"Execution Time (UTC)","Execution Time (Local)","Technique","Test Number","Test Name","Hostname","IP Address","Username","GUID","ProcessId","ExitCode"
"2024-10-24T13:02:07Z","2024-10-24T16:02:07Z","T1106","2","WinPwn - Get SYSTEM shell - Pop System Shell using CreateProcess technique","Server002","System.Object[]","server002\admin_test","ce4e76e6-de70-4392-9efe-b281fc2b4087","6784","0"
