"Execution Time (UTC)","Execution Time (Local)","Technique","Test Number","Test Name","Hostname","IP Address","Username","GUID","ProcessId","ExitCode"
"2024-10-24T18:38:50Z","2024-10-24T21:38:50Z","T1112","77","Modify EnableBDEWithNoTPM Registry entry","Server002","System.Object[]","server002\admin_test","bacb3e73-8161-43a9-8204-a69fe0e4b482","4116","0"
