"Execution Time (UTC)","Execution Time (Local)","Technique","Test Number","Test Name","Hostname","IP Address","Username","GUID","ProcessId","ExitCode"
"2024-10-23T21:36:54Z","2024-10-24T00:36:54Z","T1087.002","15","WinPwn - generaldomaininfo","Server002","System.Object[]","server002\admin_test","ce483c35-c74b-45a7-a670-631d1e69db3d","5548","0"
