"Execution Time (UTC)","Execution Time (Local)","Technique","Test Number","Test Name","Hostname","IP Address","Username","GUID","ProcessId","ExitCode"
"2024-10-23T12:50:53Z","2024-10-23T15:50:53Z","T1069.001","4","SharpHound3 - LocalAdmin","Server002","System.Object[]","server002\admin_test","e03ada14-0980-4107-aff1-7783b2b59bb1","3496","0"
