"Execution Time (UTC)","Execution Time (Local)","Technique","Test Number","Test Name","Hostname","IP Address","Username","GUID","ProcessId","ExitCode"
"2024-10-25T11:09:46Z","2024-10-25T14:09:46Z","T1129","1","ESXi - Install a custom VIB on an ESXi host","Server002","System.Object[]","server002\admin_test","7f843046-abf2-443f-b880-07a83cf968ec","5240","1"
