"Execution Time (UTC)","Execution Time (Local)","Technique","Test Number","Test Name","Hostname","IP Address","Username","GUID","ProcessId","ExitCode"
"2024-10-27T12:59:14Z","2024-10-27T14:59:14Z","T1543.003","5","Remote Service Installation CMD","Server002","System.Object[]","server002\admin_test","fb4151a2-db33-4f8c-b7f8-78ea8790f961","5680","0"
