"Execution Time (UTC)","Execution Time (Local)","Technique","Test Number","Test Name","Hostname","IP Address","Username","GUID","ProcessId","ExitCode"
"2024-10-26T19:28:19Z","2024-10-26T22:28:19Z","T1486","8","Data Encrypted with GPG4Win","Server002","System.Object[]","server002\admin_test","4541e2c2-33c8-44b1-be79-9161440f1718","2468","0"
