"Execution Time (UTC)","Execution Time (Local)","Technique","Test Number","Test Name","Hostname","IP Address","Username","GUID","ProcessId","ExitCode"
"2024-10-26T15:34:09Z","2024-10-26T18:34:09Z","T1218.010","1","Regsvr32 local COM scriptlet execution","Server002","System.Object[]","server002\admin_test","449aa403-6aba-47ce-8a37-247d21ef0306","5544","5"
