"Execution Time (UTC)","Execution Time (Local)","Technique","Test Number","Test Name","Hostname","IP Address","Username","GUID","ProcessId","ExitCode"
"2024-10-24T09:34:06Z","2024-10-24T12:34:06Z","T1098","2","Domain Account and Group Manipulate","Server002","System.Object[]","server002\admin_test","a55a22e9-a3d3-42ce-bd48-2653adb8f7a9","6904","0"
"2024-11-02T10:52:20Z","2024-11-02T12:52:20Z","T1098","2","Domain Account and Group Manipulate","Server002","System.Object[]","server002\admin_test","a55a22e9-a3d3-42ce-bd48-2653adb8f7a9","6636","0"
