707,2004,2024-09-26 13:47:46.0933161,7031,Error,Service Control Manager,System,668,756,Server002,5,,Service crashed unexpectedly,,,Name: Sync Host_67bdd,It has done this 1 time(s),The following corrective action will be taken in 10000 millisecond(s),CorrectiveAction: Restart the service,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\system_5000.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""Sync Host_67bdd""},{""@Name"":""param2"",""#text"":""1""},{""@Name"":""param3"",""#text"":""10000""},{""@Name"":""param4"",""#text"":""1""},{""@Name"":""param5"",""#text"":""Restart the service""}],""Binary"":""4F-00-6E-00-65-00-53-00-79-00-6E-00-63-00-53-00-76-00-63-00-5F-00-36-00-37-00-62-00-64-00-64-00-00-00""}}"
708,2005,2024-09-26 13:47:46.1546039,7031,Error,Service Control Manager,System,668,3932,Server002,5,,Service crashed unexpectedly,,,Name: Connected Devices Platform User Service_67bdd,It has done this 1 time(s),The following corrective action will be taken in 3000 millisecond(s),CorrectiveAction: Restart the service,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\system_5000.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""Connected Devices Platform User Service_67bdd""},{""@Name"":""param2"",""#text"":""1""},{""@Name"":""param3"",""#text"":""3000""},{""@Name"":""param4"",""#text"":""1""},{""@Name"":""param5"",""#text"":""Restart the service""}],""Binary"":""43-00-44-00-50-00-55-00-73-00-65-00-72-00-53-00-76-00-63-00-5F-00-36-00-37-00-62-00-64-00-64-00-00-00""}}"
709,2006,2024-09-26 13:47:46.1736648,7031,Error,Service Control Manager,System,668,4072,Server002,5,,Service crashed unexpectedly,,,Name: Clipboard User Service_67bdd,It has done this 1 time(s),The following corrective action will be taken in 3000 millisecond(s),CorrectiveAction: Restart the service,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\system_5000.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""Clipboard User Service_67bdd""},{""@Name"":""param2"",""#text"":""1""},{""@Name"":""param3"",""#text"":""3000""},{""@Name"":""param4"",""#text"":""1""},{""@Name"":""param5"",""#text"":""Restart the service""}],""Binary"":""63-00-62-00-64-00-68-00-73-00-76-00-63-00-5F-00-36-00-37-00-62-00-64-00-64-00-00-00""}}"
710,2007,2024-09-26 13:47:49.3011676,7009,Error,Service Control Manager,System,668,756,Server002,5,,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\system_5000.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""30000""},{""@Name"":""param2"",""#text"":""Clipboard User Service_67bdd""}],""Binary"":""63-00-62-00-64-00-68-00-73-00-76-00-63-00-5F-00-36-00-37-00-62-00-64-00-64-00-00-00""}}"
711,2008,2024-09-26 13:47:49.3011676,7000,Error,Service Control Manager,System,668,756,Server002,5,,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\system_5000.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""Clipboard User Service_67bdd""},{""@Name"":""param2"",""#text"":""%%1053""}],""Binary"":""63-00-62-00-64-00-68-00-73-00-76-00-63-00-5F-00-36-00-37-00-62-00-64-00-64-00-00-00""}}"
712,2009,2024-09-26 13:47:49.3011676,7009,Error,Service Control Manager,System,668,4072,Server002,5,,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\system_5000.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""30000""},{""@Name"":""param2"",""#text"":""Connected Devices Platform User Service_67bdd""}],""Binary"":""43-00-44-00-50-00-55-00-73-00-65-00-72-00-53-00-76-00-63-00-5F-00-36-00-37-00-62-00-64-00-64-00-00-00""}}"
713,2010,2024-09-26 13:47:49.3011676,7000,Error,Service Control Manager,System,668,4072,Server002,5,,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\system_5000.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""Connected Devices Platform User Service_67bdd""},{""@Name"":""param2"",""#text"":""%%1053""}],""Binary"":""43-00-44-00-50-00-55-00-73-00-65-00-72-00-53-00-76-00-63-00-5F-00-36-00-37-00-62-00-64-00-64-00-00-00""}}"
714,2011,2024-09-26 13:47:56.2554498,7009,Error,Service Control Manager,System,668,3932,Server002,5,,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\system_5000.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""30000""},{""@Name"":""param2"",""#text"":""Sync Host_67bdd""}],""Binary"":""4F-00-6E-00-65-00-53-00-79-00-6E-00-63-00-53-00-76-00-63-00-5F-00-36-00-37-00-62-00-64-00-64-00-00-00""}}"
715,2012,2024-09-26 13:47:56.3422989,7009,Error,Service Control Manager,System,668,4072,Server002,5,,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\system_5000.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""30000""},{""@Name"":""param2"",""#text"":""Windows Push Notifications User Service_67bdd""}],""Binary"":""57-00-70-00-6E-00-55-00-73-00-65-00-72-00-53-00-65-00-72-00-76-00-69-00-63-00-65-00-5F-00-36-00-37-00-62-00-64-00-64-00-00-00""}}"
716,2013,2024-09-26 13:48:06.8135228,7001,Info,Microsoft-Windows-Winlogon,System,1036,5572,Server002,5,S-1-5-18,User logon,,,UserSID: S-1-5-21-3962163828-2803415714-1403596700-1006,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\system_5000.evtx,0x2000200000000000,0,"{""EventData"":{""Data"":[{""@Name"":""TSId"",""#text"":""2""},{""@Name"":""UserSid"",""#text"":""S-1-5-21-3962163828-2803415714-1403596700-1006""}]}}"
717,2014,2024-09-26 13:53:04.0502650,44,Info,Microsoft-Windows-WindowsUpdateClient,System,4536,1432,Server002,5,S-1-5-18,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\system_5000.evtx,0x8000000000002004,0,"{""EventData"":{""Data"":[{""@Name"":""updateTitle"",""#text"":""Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.419.209.0) - Current Channel (Broad)""},{""@Name"":""updateGuid"",""#text"":""bd77a894-56e4-4287-8119-46e82d1f4d43""},{""@Name"":""updateRevisionNumber"",""#text"":""200""}]}}"
718,2015,2024-09-26 13:53:04.0502656,44,Info,Microsoft-Windows-WindowsUpdateClient,System,4536,1432,Server002,5,S-1-5-18,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\system_5000.evtx,0x8000000000002004,0,"{""EventData"":{""Data"":[{""@Name"":""updateTitle"",""#text"":""2024-08 Cumulative Update for .NET Framework 3.5, 4.8 and 4.8.1 for Windows 10 Version 22H2 for x64 (KB5042352)""},{""@Name"":""updateGuid"",""#text"":""611911f8-e834-456e-91c0-b1197da095e3""},{""@Name"":""updateRevisionNumber"",""#text"":""200""}]}}"
719,2016,2024-09-26 13:53:04.0503168,43,Info,Microsoft-Windows-WindowsUpdateClient,System,4536,1432,Server002,5,S-1-5-18,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\system_5000.evtx,0x8000000000002008,0,"{""EventData"":{""Data"":[{""@Name"":""updateTitle"",""#text"":""Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.419.209.0) - Current Channel (Broad)""},{""@Name"":""updateGuid"",""#text"":""bd77a894-56e4-4287-8119-46e82d1f4d43""},{""@Name"":""updateRevisionNumber"",""#text"":""200""}]}}"
720,2017,2024-09-26 13:53:47.7967233,19,Info,Microsoft-Windows-WindowsUpdateClient,System,4536,1432,Server002,5,S-1-5-18,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\system_5000.evtx,Installation,0,"{""EventData"":{""Data"":[{""@Name"":""updateTitle"",""#text"":""Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.419.209.0) - Current Channel (Broad)""},{""@Name"":""updateGuid"",""#text"":""bd77a894-56e4-4287-8119-46e82d1f4d43""},{""@Name"":""updateRevisionNumber"",""#text"":""200""},{""@Name"":""serviceGuid"",""#text"":""9482f4b4-e343-43b6-b170-9a65bc822c77""}]}}"
721,2018,2024-09-26 13:55:00.6922715,7040,Info,Service Control Manager,System,668,4420,Server002,5,S-1-5-18,Start type of a service has changed,,,The start type of the Background Intelligent Transfer Service was changed from auto start to demand start,,,,,,BITS,False,D:\benign_log_combined_latest_used_actually\new_benign\system_5000.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""Background Intelligent Transfer Service""},{""@Name"":""param2"",""#text"":""auto start""},{""@Name"":""param3"",""#text"":""demand start""},{""@Name"":""param4"",""#text"":""BITS""}]}}"
722,2019,2024-09-26 13:57:49.6249543,44,Info,Microsoft-Windows-WindowsUpdateClient,System,4536,6368,Server002,5,S-1-5-18,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\system_5000.evtx,0x8000000000002004,0,"{""EventData"":{""Data"":[{""@Name"":""updateTitle"",""#text"":""9NBLGGH3FRZM-Microsoft.VCLibs.140.00""},{""@Name"":""updateGuid"",""#text"":""7c4b0956-b3f1-40ac-a633-668abc5d6af2""},{""@Name"":""updateRevisionNumber"",""#text"":""1""}]}}"
723,2020,2024-09-26 13:57:53.4616865,44,Info,Microsoft-Windows-WindowsUpdateClient,System,4536,6368,Server002,5,S-1-5-18,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\system_5000.evtx,0x8000000000002004,0,"{""EventData"":{""Data"":[{""@Name"":""updateTitle"",""#text"":""9PLL735RFDSM-Microsoft.NET.Native.Runtime.2.2""},{""@Name"":""updateGuid"",""#text"":""9c137291-4059-4cb8-b650-12b07bbe1da1""},{""@Name"":""updateRevisionNumber"",""#text"":""1""}]}}"
724,2021,2024-09-26 13:57:53.4616888,44,Info,Microsoft-Windows-WindowsUpdateClient,System,4536,6368,Server002,5,S-1-5-18,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\system_5000.evtx,0x8000000000002004,0,"{""EventData"":{""Data"":[{""@Name"":""updateTitle"",""#text"":""9NBLGGH3FRZM-Microsoft.VCLibs.140.00""},{""@Name"":""updateGuid"",""#text"":""7c4b0956-b3f1-40ac-a633-668abc5d6af2""},{""@Name"":""updateRevisionNumber"",""#text"":""1""}]}}"
725,2022,2024-09-26 13:57:53.4616894,44,Info,Microsoft-Windows-WindowsUpdateClient,System,4536,6368,Server002,5,S-1-5-18,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\system_5000.evtx,0x8000000000002004,0,"{""EventData"":{""Data"":[{""@Name"":""updateTitle"",""#text"":""9NBLGGH4RV3K-Microsoft.VCLibs.140.00.UWPDesktop""},{""@Name"":""updateGuid"",""#text"":""fcdd3b59-f41c-4595-b36b-245bacb749e8""},{""@Name"":""updateRevisionNumber"",""#text"":""1""}]}}"
726,2023,2024-09-26 13:57:53.4616902,44,Info,Microsoft-Windows-WindowsUpdateClient,System,4536,6368,Server002,5,S-1-5-18,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\system_5000.evtx,0x8000000000002004,0,"{""EventData"":{""Data"":[{""@Name"":""updateTitle"",""#text"":""9NBLGGH3FRZM-Microsoft.VCLibs.140.00""},{""@Name"":""updateGuid"",""#text"":""7c4b0956-b3f1-40ac-a633-668abc5d6af2""},{""@Name"":""updateRevisionNumber"",""#text"":""1""}]}}"
727,2024,2024-09-26 13:57:57.8377052,44,Info,Microsoft-Windows-WindowsUpdateClient,System,4536,6368,Server002,5,S-1-5-18,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\system_5000.evtx,0x8000000000002004,0,"{""EventData"":{""Data"":[{""@Name"":""updateTitle"",""#text"":""9MW2LKJ0TPJF-Microsoft.NET.Native.Framework.2.2""},{""@Name"":""updateGuid"",""#text"":""bfa7d40d-2cdf-4c15-98cf-85c847517da3""},{""@Name"":""updateRevisionNumber"",""#text"":""1""}]}}"
728,2025,2024-09-26 13:57:57.8377092,44,Info,Microsoft-Windows-WindowsUpdateClient,System,4536,6368,Server002,5,S-1-5-18,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\system_5000.evtx,0x8000000000002004,0,"{""EventData"":{""Data"":[{""@Name"":""updateTitle"",""#text"":""9WZDNCRD29V9-MICROSOFT.MICROSOFTOFFICEHUB""},{""@Name"":""updateGuid"",""#text"":""b7371fc1-903d-436e-afec-32156090feb1""},{""@Name"":""updateRevisionNumber"",""#text"":""1""}]}}"
729,2026,2024-09-26 13:57:57.8377102,44,Info,Microsoft-Windows-WindowsUpdateClient,System,4536,6368,Server002,5,S-1-5-18,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\system_5000.evtx,0x8000000000002004,0,"{""EventData"":{""Data"":[{""@Name"":""updateTitle"",""#text"":""9PLL735RFDSM-Microsoft.NET.Native.Runtime.2.2""},{""@Name"":""updateGuid"",""#text"":""9c137291-4059-4cb8-b650-12b07bbe1da1""},{""@Name"":""updateRevisionNumber"",""#text"":""1""}]}}"
730,2027,2024-09-26 13:58:02.1759705,44,Info,Microsoft-Windows-WindowsUpdateClient,System,4536,6368,Server002,5,S-1-5-18,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\system_5000.evtx,0x8000000000002004,0,"{""EventData"":{""Data"":[{""@Name"":""updateTitle"",""#text"":""9NFFX4SZZ23L-Microsoft.549981C3F5F10""},{""@Name"":""updateGuid"",""#text"":""57d05949-a23d-454d-a000-73dc257aa0e2""},{""@Name"":""updateRevisionNumber"",""#text"":""1""}]}}"
731,2028,2024-09-26 13:58:06.5427088,44,Info,Microsoft-Windows-WindowsUpdateClient,System,4536,6368,Server002,5,S-1-5-18,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\system_5000.evtx,0x8000000000002004,0,"{""EventData"":{""Data"":[{""@Name"":""updateTitle"",""#text"":""9MW2LKJ0TPJF-Microsoft.NET.Native.Framework.2.2""},{""@Name"":""updateGuid"",""#text"":""bfa7d40d-2cdf-4c15-98cf-85c847517da3""},{""@Name"":""updateRevisionNumber"",""#text"":""1""}]}}"
732,2029,2024-09-26 13:58:06.5427106,44,Info,Microsoft-Windows-WindowsUpdateClient,System,4536,6368,Server002,5,S-1-5-18,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\system_5000.evtx,0x8000000000002004,0,"{""EventData"":{""Data"":[{""@Name"":""updateTitle"",""#text"":""9NFFX4SZZ23L-Microsoft.549981C3F5F10""},{""@Name"":""updateGuid"",""#text"":""57d05949-a23d-454d-a000-73dc257aa0e2""},{""@Name"":""updateRevisionNumber"",""#text"":""1""}]}}"
733,2030,2024-09-26 13:58:11.9430357,44,Info,Microsoft-Windows-WindowsUpdateClient,System,4536,6368,Server002,5,S-1-5-18,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\system_5000.evtx,0x8000000000002004,0,"{""EventData"":{""Data"":[{""@Name"":""updateTitle"",""#text"":""9NBLGGH4RV3K-Microsoft.VCLibs.140.00.UWPDesktop""},{""@Name"":""updateGuid"",""#text"":""fcdd3b59-f41c-4595-b36b-245bacb749e8""},{""@Name"":""updateRevisionNumber"",""#text"":""1""}]}}"
734,2031,2024-09-26 13:58:11.9430374,44,Info,Microsoft-Windows-WindowsUpdateClient,System,4536,6368,Server002,5,S-1-5-18,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\system_5000.evtx,0x8000000000002004,0,"{""EventData"":{""Data"":[{""@Name"":""updateTitle"",""#text"":""9WZDNCRD29V9-MICROSOFT.MICROSOFTOFFICEHUB""},{""@Name"":""updateGuid"",""#text"":""b7371fc1-903d-436e-afec-32156090feb1""},{""@Name"":""updateRevisionNumber"",""#text"":""1""}]}}"
735,2032,2024-09-26 13:58:20.6780437,44,Info,Microsoft-Windows-WindowsUpdateClient,System,4536,6368,Server002,5,S-1-5-18,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\system_5000.evtx,0x8000000000002004,0,"{""EventData"":{""Data"":[{""@Name"":""updateTitle"",""#text"":""9NBLGGH3FRZM-Microsoft.VCLibs.140.00""},{""@Name"":""updateGuid"",""#text"":""7c4b0956-b3f1-40ac-a633-668abc5d6af2""},{""@Name"":""updateRevisionNumber"",""#text"":""1""}]}}"
