816,1787,2024-10-10 14:58:02.4660212,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,Server002,11,,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\application_4100.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) Publishing License (Private), 819a18bd-7d46-49e4-aa89-fd403476e4dc"",""Binary"":""""}}"
817,1788,2024-10-10 14:58:02.4660212,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,Server002,11,,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\application_4100.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) UL oob License (Public), 1c6f0357-fb4c-4643-b2fd-584b291a3f48"",""Binary"":""""}}"
818,1789,2024-10-10 14:58:02.4660212,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,Server002,11,,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\application_4100.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) UL oob License (Private), 0efad166-fd47-4f4a-b31a-9ffdbb3087da"",""Binary"":""""}}"
819,1790,2024-10-10 14:58:02.4660212,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,Server002,11,,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\application_4100.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) UL phone License (Public), 95c1987f-9f41-4f43-92cb-a21203ad351a"",""Binary"":""""}}"
820,1791,2024-10-10 14:58:02.4660212,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,Server002,11,,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\application_4100.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) UL phone License (Private), 3c865ace-1579-42bb-b2ea-ee2d48662fb1"",""Binary"":""""}}"
821,1792,2024-10-10 14:58:02.4972074,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,Server002,11,,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\application_4100.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) UL store License (Public), 6ce21130-dbb7-4116-aea3-8ced080885fb"",""Binary"":""""}}"
822,1793,2024-10-10 14:58:02.4972074,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,Server002,11,,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\application_4100.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) UL store License (Private), 0b5d5f10-e0a5-422e-98cb-3990ba26c222"",""Binary"":""""}}"
823,1794,2024-10-10 14:58:02.4972074,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,Server002,11,,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\application_4100.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) Publishing License (Public), c4578a49-9d24-4fa5-a9ec-26cce93b795e"",""Binary"":""""}}"
824,1795,2024-10-10 14:58:02.4972074,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,Server002,11,,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\application_4100.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) Publishing License (Private), da2d8e4a-9f80-4272-a1ca-a1708ccf6bb6"",""Binary"":""""}}"
825,1796,2024-10-10 14:58:02.5190097,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,Server002,11,,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\application_4100.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) UL oob License (Public), 5051b722-c8b3-438c-875c-2b13a65ee5c6"",""Binary"":""""}}"
