242,1213,2024-09-26 13:43:41.2355644,9027,Info,Desktop Window Manager,Application,0,0,Server002,4,,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\application_4100.evtx,0x80000000000000,0,"{""EventData"":{""Data"":"""",""Binary"":""""}}"
243,1214,2024-09-26 13:43:41.5042027,1000,Error,Application Error,Application,0,0,Server002,4,,Application Error,,,,,,,,,dwm.exe | KERNELBASE.dll | C:\Windows\system32\dwm.exe | C:\Windows\System32\KERNELBASE.dll,False,D:\benign_log_combined_latest_used_actually\new_benign\application_4100.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""dwm.exe, 10.0.19041.746, 6be51595, KERNELBASE.dll, 10.0.19041.2913, a1c3e870, 8898009b, 000000000012d862, 554, 01db101a18dabdd3, C:\\Windows\\system32\\dwm.exe, C:\\Windows\\System32\\KERNELBASE.dll, 5b111a32-2d6c-4fd2-af68-7c44ba56bca2"",""Binary"":""""}}"
244,1215,2024-09-26 13:43:44.5624177,1001,Info,Windows Error Reporting,Application,0,0,Server002,4,,Application Crash,,,,,,,,,dwm.exe | KERNELBASE.dll | \C:\ProgramData\Microsoft\Windows\WER\ReportArchive\AppCrash_dwm.exe,False,D:\benign_log_combined_latest_used_actually\new_benign\application_4100.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""1667802761464930969, 4, APPCRASH, Not available, 0, dwm.exe, 10.0.19041.746, 6be51595, KERNELBASE.dll, 10.0.19041.2913, a1c3e870, 8898009b, 000000000012d862, \n\\\\?\\C:\\ProgramData\\Microsoft\\Windows\\WER\\Temp\\WER48FA.tmp.dmp\n\\\\?\\C:\\ProgramData\\Microsoft\\Windows\\WER\\Temp\\WER4959.tmp.WERInternalMetadata.xml\n\\\\?\\C:\\ProgramData\\Microsoft\\Windows\\WER\\Temp\\WER496A.tmp.xml\n\\\\?\\C:\\ProgramData\\Microsoft\\Windows\\WER\\Temp\\WER496A.tmp.csv\n\\\\?\\C:\\ProgramData\\Microsoft\\Windows\\WER\\Temp\\WER499A.tmp.txt, \\\\?\\C:\\ProgramData\\Microsoft\\Windows\\WER\\ReportArchive\\AppCrash_dwm.exe_caeaf81633b086e8f93cbe9111218befab2b21a_c2f10bab_0e560f77-6df3-4ce8-8e3c-6e023646e73b, 0, 5b111a32-2d6c-4fd2-af68-7c44ba56bca2, 268435456, 2e4db8fee4c9a698172539c670886299, 0"",""Binary"":""""}}"
245,1216,2024-09-26 13:43:44.5940797,0,Warning,Dwminit,Application,0,0,Server002,4,,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\application_4100.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""0x8898009b, 2, VirtualBox Graphics Adapter (WDDM)"",""Binary"":""""}}"
246,1217,2024-09-26 13:43:44.6235380,9027,Info,Desktop Window Manager,Application,0,0,Server002,4,,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\application_4100.evtx,0x80000000000000,0,"{""EventData"":{""Data"":"""",""Binary"":""""}}"
247,1218,2024-09-26 13:43:51.3283773,1000,Error,Application Error,Application,0,0,Server002,4,,Application Error,,,,,,,,,dwm.exe | KERNELBASE.dll | C:\Windows\system32\dwm.exe | C:\Windows\System32\KERNELBASE.dll,False,D:\benign_log_combined_latest_used_actually\new_benign\application_4100.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""dwm.exe, 10.0.19041.746, 6be51595, KERNELBASE.dll, 10.0.19041.2913, a1c3e870, 8898009b, 000000000012d862, 17a0, 01db101a1b0396d8, C:\\Windows\\system32\\dwm.exe, C:\\Windows\\System32\\KERNELBASE.dll, d790a0a9-96c0-44d0-8c55-06512ed1c2ff"",""Binary"":""""}}"
248,1219,2024-09-26 13:43:57.1692325,1001,Info,Windows Error Reporting,Application,0,0,Server002,4,,Application Crash,,,,,,,,,dwm.exe | KERNELBASE.dll | \C:\ProgramData\Microsoft\Windows\WER\ReportArchive\AppCrash_dwm.exe,False,D:\benign_log_combined_latest_used_actually\new_benign\application_4100.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""1667802761464930969, 4, APPCRASH, Not available, 0, dwm.exe, 10.0.19041.746, 6be51595, KERNELBASE.dll, 10.0.19041.2913, a1c3e870, 8898009b, 000000000012d862, \n\\\\?\\C:\\ProgramData\\Microsoft\\Windows\\WER\\Temp\\WER7087.tmp.dmp\n\\\\?\\C:\\ProgramData\\Microsoft\\Windows\\WER\\Temp\\WER7182.tmp.WERInternalMetadata.xml\n\\\\?\\C:\\ProgramData\\Microsoft\\Windows\\WER\\Temp\\WER7210.tmp.xml\n\\\\?\\C:\\ProgramData\\Microsoft\\Windows\\WER\\Temp\\WER72DD.tmp.csv\n\\\\?\\C:\\ProgramData\\Microsoft\\Windows\\WER\\Temp\\WER73A9.tmp.txt, \\\\?\\C:\\ProgramData\\Microsoft\\Windows\\WER\\ReportArchive\\AppCrash_dwm.exe_caeaf81633b086e8f93cbe9111218befab2b21a_c2f10bab_ce9aaeb2-ab61-4f40-b19d-17c492468b57, 0, d790a0a9-96c0-44d0-8c55-06512ed1c2ff, 268435456, 2e4db8fee4c9a698172539c670886299, 0"",""Binary"":""""}}"
249,1220,2024-09-26 13:43:57.5753346,0,Warning,Dwminit,Application,0,0,Server002,4,,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\application_4100.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""0x8898009b, 3, VirtualBox Graphics Adapter (WDDM)"",""Binary"":""""}}"
250,1221,2024-09-26 13:43:57.7165406,9027,Info,Desktop Window Manager,Application,0,0,Server002,4,,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\application_4100.evtx,0x80000000000000,0,"{""EventData"":{""Data"":"""",""Binary"":""""}}"
251,1222,2024-09-26 13:43:58.4506433,1000,Error,Application Error,Application,0,0,Server002,4,,Application Error,,,,,,,,,dwm.exe | KERNELBASE.dll | C:\Windows\system32\dwm.exe | C:\Windows\System32\KERNELBASE.dll,False,D:\benign_log_combined_latest_used_actually\new_benign\application_4100.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""dwm.exe, 10.0.19041.746, 6be51595, KERNELBASE.dll, 10.0.19041.2913, a1c3e870, 8898009b, 000000000012d862, 1ec8, 01db101a22c2884a, C:\\Windows\\system32\\dwm.exe, C:\\Windows\\System32\\KERNELBASE.dll, 6df567bf-913a-4d4b-95be-20149ea87424"",""Binary"":""""}}"
252,1223,2024-09-26 13:44:00.8253731,1001,Info,Windows Error Reporting,Application,0,0,Server002,4,,Application Crash,,,,,,,,,dwm.exe | KERNELBASE.dll | \C:\ProgramData\Microsoft\Windows\WER\ReportArchive\AppCrash_dwm.exe,False,D:\benign_log_combined_latest_used_actually\new_benign\application_4100.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""1667802761464930969, 4, APPCRASH, Not available, 0, dwm.exe, 10.0.19041.746, 6be51595, KERNELBASE.dll, 10.0.19041.2913, a1c3e870, 8898009b, 000000000012d862, \n\\\\?\\C:\\ProgramData\\Microsoft\\Windows\\WER\\Temp\\WER8B62.tmp.dmp\n\\\\?\\C:\\ProgramData\\Microsoft\\Windows\\WER\\Temp\\WER8BF0.tmp.WERInternalMetadata.xml\n\\\\?\\C:\\ProgramData\\Microsoft\\Windows\\WER\\Temp\\WER8C10.tmp.xml\n\\\\?\\C:\\ProgramData\\Microsoft\\Windows\\WER\\Temp\\WER8C24.tmp.csv\n\\\\?\\C:\\ProgramData\\Microsoft\\Windows\\WER\\Temp\\WER8C92.tmp.txt, \\\\?\\C:\\ProgramData\\Microsoft\\Windows\\WER\\ReportArchive\\AppCrash_dwm.exe_caeaf81633b086e8f93cbe9111218befab2b21a_c2f10bab_2d251b31-d78b-4f49-acd1-25032a9b8550, 0, 6df567bf-913a-4d4b-95be-20149ea87424, 268435456, 2e4db8fee4c9a698172539c670886299, 0"",""Binary"":""""}}"
253,1224,2024-09-26 13:44:00.9198700,0,Warning,Dwminit,Application,0,0,Server002,4,,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\application_4100.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""0x8898009b, 4, VirtualBox Graphics Adapter (WDDM)"",""Binary"":""""}}"
254,1225,2024-09-26 13:44:01.1223893,9027,Info,Desktop Window Manager,Application,0,0,Server002,4,,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\application_4100.evtx,0x80000000000000,0,"{""EventData"":{""Data"":"""",""Binary"":""""}}"
255,1226,2024-09-26 13:44:01.5778986,1000,Error,Application Error,Application,0,0,Server002,4,,Application Error,,,,,,,,,dwm.exe | KERNELBASE.dll | C:\Windows\system32\dwm.exe | C:\Windows\System32\KERNELBASE.dll,False,D:\benign_log_combined_latest_used_actually\new_benign\application_4100.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""dwm.exe, 10.0.19041.746, 6be51595, KERNELBASE.dll, 10.0.19041.2913, a1c3e870, 8898009b, 000000000012d862, 1734, 01db101a24c4031e, C:\\Windows\\system32\\dwm.exe, C:\\Windows\\System32\\KERNELBASE.dll, 9864c113-ef6f-4a4d-93b0-756cf26aadd7"",""Binary"":""""}}"
256,1227,2024-09-26 13:44:04.8593965,1001,Info,Windows Error Reporting,Application,0,0,Server002,4,,Application Crash,,,,,,,,,dwm.exe | KERNELBASE.dll | \C:\ProgramData\Microsoft\Windows\WER\ReportArchive\AppCrash_dwm.exe,False,D:\benign_log_combined_latest_used_actually\new_benign\application_4100.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""1667802761464930969, 4, APPCRASH, Not available, 0, dwm.exe, 10.0.19041.746, 6be51595, KERNELBASE.dll, 10.0.19041.2913, a1c3e870, 8898009b, 000000000012d862, \n\\\\?\\C:\\ProgramData\\Microsoft\\Windows\\WER\\Temp\\WER9768.tmp.dmp\n\\\\?\\C:\\ProgramData\\Microsoft\\Windows\\WER\\Temp\\WER9883.tmp.WERInternalMetadata.xml\n\\\\?\\C:\\ProgramData\\Microsoft\\Windows\\WER\\Temp\\WER98D2.tmp.xml\n\\\\?\\C:\\ProgramData\\Microsoft\\Windows\\WER\\Temp\\WER98D8.tmp.csv\n\\\\?\\C:\\ProgramData\\Microsoft\\Windows\\WER\\Temp\\WER9917.tmp.txt, \\\\?\\C:\\ProgramData\\Microsoft\\Windows\\WER\\ReportArchive\\AppCrash_dwm.exe_caeaf81633b086e8f93cbe9111218befab2b21a_c2f10bab_ec569802-da3d-47e0-a8dd-9f42a851763a, 0, 9864c113-ef6f-4a4d-93b0-756cf26aadd7, 268435456, 2e4db8fee4c9a698172539c670886299, 0"",""Binary"":""""}}"
257,1228,2024-09-26 13:44:04.9659384,0,Warning,Dwminit,Application,0,0,Server002,4,,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\application_4100.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""0x8898009b, 5, VirtualBox Graphics Adapter (WDDM)"",""Binary"":""""}}"
258,1229,2024-09-26 13:44:05.0459099,9027,Info,Desktop Window Manager,Application,0,0,Server002,4,,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\application_4100.evtx,0x80000000000000,0,"{""EventData"":{""Data"":"""",""Binary"":""""}}"
259,1230,2024-09-26 13:44:13.4421726,1000,Error,Application Error,Application,0,0,Server002,4,,Application Error,,,,,,,,,dwm.exe | KERNELBASE.dll | C:\Windows\system32\dwm.exe | C:\Windows\System32\KERNELBASE.dll,False,D:\benign_log_combined_latest_used_actually\new_benign\application_4100.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""dwm.exe, 10.0.19041.746, 6be51595, KERNELBASE.dll, 10.0.19041.2913, a1c3e870, 8898009b, 000000000012d862, 1ecc, 01db101a2729a40e, C:\\Windows\\system32\\dwm.exe, C:\\Windows\\System32\\KERNELBASE.dll, cc531cba-e489-4b64-8878-8fc3b9355f36"",""Binary"":""""}}"
260,1231,2024-09-26 13:44:14.6273563,16384,Info,Microsoft-Windows-Security-SPP,Application,0,0,Server002,4,,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\application_4100.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""2024-09-27T13:42:14Z, RulesEngine"",""Binary"":""""}}"
261,1232,2024-09-26 13:44:14.6273563,903,LogAlways,Microsoft-Windows-Security-SPP,Application,0,0,Server002,4,,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\application_4100.evtx,0x80000000000000,0,"{""EventData"":{""Data"":"""",""Binary"":""""}}"
