2207,3178,2025-04-16 20:52:30.8964460,256,Info,Edge,Application,0,0,Server002,28,S-1-5-21-3962163828-2803415714-1403596700-1001,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\application_4100.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""[11840:1296:0416/215230.896:INFO:extension_garbage_collector.cc(183)] Garbage collection for extensions on file thread is complete."",""Binary"":""""}}"
2208,3179,2025-04-16 20:56:31.9403459,1000,Error,Application Error,Application,0,0,Server002,28,,Application Error,,,,,,,,,dwm.exe | C:\Windows\system32\dwm.exe,False,D:\benign_log_combined_latest_used_actually\new_benign\application_4100.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""dwm.exe, 10.0.19041.4355, 6564cf4e, unknown, 0.0.0.0, 00000000, 8898009b, 0000000000000000, 2880, 01dbaf10a5030ea0, C:\\Windows\\system32\\dwm.exe, unknown, 53c03d24-fb53-4283-826c-0e50d6c00d55"",""Binary"":""""}}"
2209,3180,2025-04-16 20:56:33.0584789,1001,Info,Windows Error Reporting,Application,0,0,Server002,28,,Application Crash,,,,,,,,,dwm.exe | PCH_15_FROM_ntdll | \C:\ProgramData\Microsoft\Windows\WER\ReportArchive\AppCrash_dwm.exe,False,D:\benign_log_combined_latest_used_actually\new_benign\application_4100.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""2128837646485783167, 4, APPCRASH, Not available, 0, dwm.exe, 10.0.19041.4355, 6564cf4e, StackHash_c424, 0.0.0.0, 00000000, 8898009b, PCH_15_FROM_ntdll+0x00000000000A1E1F, \n\\\\?\\C:\\ProgramData\\Microsoft\\Windows\\WER\\Temp\\WER7866.tmp.dmp\n\\\\?\\C:\\ProgramData\\Microsoft\\Windows\\WER\\Temp\\WER78D4.tmp.WERInternalMetadata.xml\n\\\\?\\C:\\ProgramData\\Microsoft\\Windows\\WER\\Temp\\WER7943.tmp.xml\n\\\\?\\C:\\ProgramData\\Microsoft\\Windows\\WER\\Temp\\WER7960.tmp.csv\n\\\\?\\C:\\ProgramData\\Microsoft\\Windows\\WER\\Temp\\WER7980.tmp.txt, \\\\?\\C:\\ProgramData\\Microsoft\\Windows\\WER\\ReportArchive\\AppCrash_dwm.exe_12814b2741881d3549da94adcd489a341d4d83e_fed57774_8698d6d8-4c81-46bb-9aee-0ba61b0de8ee, 0, 53c03d24-fb53-4283-826c-0e50d6c00d55, 268435456, 5cf7e4b228f057d03d8b268f7743827f, 0"",""Binary"":""""}}"
2210,3181,2025-04-16 20:56:33.1600207,0,Warning,Dwminit,Application,0,0,Server002,28,,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\application_4100.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""0x8898009b, 1, VirtualBox Graphics Adapter (WDDM)"",""Binary"":""""}}"
2211,3182,2025-04-16 20:56:33.2432190,9027,Info,Desktop Window Manager,Application,0,0,Server002,28,,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\application_4100.evtx,0x80000000000000,0,"{""EventData"":{""Data"":"""",""Binary"":""""}}"
2212,3183,2025-04-16 20:59:20.2335168,1000,Error,Application Error,Application,0,0,Server002,28,,Application Error,,,,,,,,,dwm.exe | C:\Windows\system32\dwm.exe,False,D:\benign_log_combined_latest_used_actually\new_benign\application_4100.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""dwm.exe, 10.0.19041.4355, 6564cf4e, unknown, 0.0.0.0, 00000000, 8898009b, 0000000000000000, 5ec, 01dbaf1208ee7eeb, C:\\Windows\\system32\\dwm.exe, unknown, 87c0b8c1-a3eb-4bbd-a783-d3e1c8424212"",""Binary"":""""}}"
2213,3184,2025-04-16 20:59:24.1694609,1001,Info,Windows Error Reporting,Application,0,0,Server002,28,,Application Crash,,,,,,,,,dwm.exe | PCH_15_FROM_ntdll | \C:\ProgramData\Microsoft\Windows\WER\ReportArchive\AppCrash_dwm.exe,False,D:\benign_log_combined_latest_used_actually\new_benign\application_4100.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""2128837646485783167, 4, APPCRASH, Not available, 0, dwm.exe, 10.0.19041.4355, 6564cf4e, StackHash_c424, 0.0.0.0, 00000000, 8898009b, PCH_15_FROM_ntdll+0x00000000000A1E1F, \n\\\\?\\C:\\ProgramData\\Microsoft\\Windows\\WER\\Temp\\WERC0CF.tmp.dmp\n\\\\?\\C:\\ProgramData\\Microsoft\\Windows\\WER\\Temp\\WERC14D.tmp.WERInternalMetadata.xml\n\\\\?\\C:\\ProgramData\\Microsoft\\Windows\\WER\\Temp\\WERC1CB.tmp.xml\n\\\\?\\C:\\ProgramData\\Microsoft\\Windows\\WER\\Temp\\WERC1E9.tmp.csv\n\\\\?\\C:\\ProgramData\\Microsoft\\Windows\\WER\\Temp\\WERC209.tmp.txt, \\\\?\\C:\\ProgramData\\Microsoft\\Windows\\WER\\ReportArchive\\AppCrash_dwm.exe_12814b2741881d3549da94adcd489a341d4d83e_fed57774_31ce7a9d-5da1-4992-aa3b-c55db2632f43, 0, 87c0b8c1-a3eb-4bbd-a783-d3e1c8424212, 268435456, 5cf7e4b228f057d03d8b268f7743827f, 0"",""Binary"":""""}}"
2214,3185,2025-04-16 20:59:24.3800843,0,Warning,Dwminit,Application,0,0,Server002,28,,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\application_4100.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""0x8898009b, 1, VirtualBox Graphics Adapter (WDDM)"",""Binary"":""""}}"
2215,3186,2025-04-16 20:59:24.5807216,9027,Info,Desktop Window Manager,Application,0,0,Server002,28,,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\application_4100.evtx,0x80000000000000,0,"{""EventData"":{""Data"":"""",""Binary"":""""}}"
2216,3187,2025-04-16 21:04:46.9897061,6000,Info,Microsoft-Windows-Winlogon,Application,0,0,Server002,28,,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\application_4100.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""WSearch"",""Binary"":""D9-06-00-00""}}"
2217,3188,2025-04-16 21:04:47.0083367,6000,Info,Microsoft-Windows-Winlogon,Application,0,0,Server002,28,,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\application_4100.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""SessionEnv"",""Binary"":""D9-06-00-00""}}"
2218,3189,2025-04-16 21:04:57.3793165,0,Info,MBAMService,Application,0,0,Server002,28,,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\application_4100.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Service stopped"",""Binary"":""""}}"
2219,3190,2025-04-16 21:04:58.1406754,1532,Info,Microsoft-Windows-User Profiles Service,Application,1688,1768,Server002,28,S-1-5-18,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\application_4100.evtx,Classic,0,"{""EventData"":""""}"
2220,3191,2025-04-17 06:39:09.8363192,4625,Info,Microsoft-Windows-EventSystem,Application,0,0,Server002,28,,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\application_4100.evtx,0x80000000000000,0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""86400""},{""@Name"":""param2"",""#text"":""SuppressDuplicateDuration""},{""@Name"":""param3"",""#text"":""Software\\Microsoft\\EventSystem\\EventLog""}]}}"
2221,3192,2025-04-17 08:39:08.3078042,1531,Info,Microsoft-Windows-User Profiles Service,Application,1248,1328,Server002,28,S-1-5-18,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\application_4100.evtx,Classic,0,"{""EventData"":""""}"
2222,3193,2025-04-17 06:39:12.0705071,5615,Info,Microsoft-Windows-WMI,Application,2712,2732,Server002,28,S-1-5-18,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\application_4100.evtx,Classic,0,"{""EventData"":""""}"
2223,3194,2025-04-17 06:39:12.5174270,5617,Info,Microsoft-Windows-WMI,Application,2712,2752,Server002,28,S-1-5-18,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\application_4100.evtx,Classic,0,"{""EventData"":""""}"
2224,3195,2025-04-17 06:39:15.9105826,6003,Info,Microsoft-Windows-Winlogon,Application,0,0,Server002,28,,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\application_4100.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""SessionEnv"",""Binary"":""D9-06-00-00""}}"
2225,3196,2025-04-17 06:39:17.1438425,102,Info,ESENT,Application,0,0,Server002,28,,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\application_4100.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""SearchIndexer, 3564,P,98, Windows: , 0, 10, 00, 19045, 0000"",""Binary"":""""}}"
2226,3197,2025-04-17 06:39:17.2397319,105,Info,ESENT,Application,0,0,Server002,28,,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\application_4100.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""SearchIndexer, 3564,D,0, Windows: , 0, 0, \n[1] 0.003033 +J(0) +M(C:0K, Fs:225, WS:876K # 876K, PF:5012K # 5016K, P:5012K)\n[2] 0.000277 +J(0) +M(C:0K, Fs:110, WS:440K # 440K, PF:388K # 384K, P:388K)\n[3] 0.000134 +J(0) +M(C:0K, Fs:12, WS:44K # 44K, PF:68K # 68K, P:68K)\n[4] 0.000083 +J(0) +M(C:0K, Fs:25, WS:100K # 100K, PF:352K # 352K, P:352K)\n[5] 0.001228 +J(0) +M(C:0K, Fs:9, WS:36K # 36K, PF:20K # 20K, P:20K)\n[6] 0.003461 +J(0) +M(C:0K, Fs:25, WS:100K # 100K, PF:12K # 12K, P:12K)\n[7] 0.064217 -0.061123 (2) WT +J(0) +M(C:0K, Fs:276, WS:1100K # 1100K, PF:1032K # 1032K, P:1032K)\n[8] -\n[9] -\n[10] -\n[11] -\n[12] -\n[13] 0.022190 -0.001843 (1) WT +J(CM:0, PgRf:0, Rd:0/0, Dy:0/0, Lg:616/1) +M(C:0K, Fs:11, WS:-988K # 24K, PF:-1024K # 12K, P:-1024K)\n[14] 0.000026 +J(0) +M(C:0K, Fs:2, WS:8K # 0K, PF:4K # 0K, P:4K)\n[15] 0.000064 +J(0) +M(C:0K, Fs:65, WS:256K # 0K, PF:68K # 0K, P:68K)\n[16] 0.000166 +J(0) +M(C:0K, Fs:3, WS:4K # 0K, PF:0K # 0K, P:0K)."",""Binary"":""""}}"
