1853,3150,2024-10-13 19:00:58.7787661,6,Info,Microsoft-Windows-FilterManager,System,4,344,Server002,13,S-1-5-18,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\system_5000.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""FinalStatus"",""#text"":""0x0""},{""@Name"":""DeviceVersionMajor"",""#text"":""10""},{""@Name"":""DeviceVersionMinor"",""#text"":""0""},{""@Name"":""DeviceNameLength"",""#text"":""4""},{""@Name"":""DeviceName"",""#text"":""UCPD""},{""@Name"":""DeviceTime"",""#text"":""1985-02-14 00:46:35.0000000""}]}}"
1854,3151,2024-10-13 19:00:58.8039988,6,Info,Microsoft-Windows-FilterManager,System,4,344,Server002,13,S-1-5-18,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\system_5000.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""FinalStatus"",""#text"":""0x0""},{""@Name"":""DeviceVersionMajor"",""#text"":""10""},{""@Name"":""DeviceVersionMinor"",""#text"":""0""},{""@Name"":""DeviceNameLength"",""#text"":""7""},{""@Name"":""DeviceName"",""#text"":""bindflt""},{""@Name"":""DeviceTime"",""#text"":""2057-01-08 23:08:59.0000000""}]}}"
1855,3152,2024-10-13 17:01:00.0611606,24,Info,Microsoft-Windows-Kernel-General,System,1656,1712,Server002,13,S-1-5-18,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\system_5000.evtx,Time,0,"{""EventData"":{""Data"":[{""@Name"":""ExitReason"",""#text"":""0""},{""@Name"":""CurrentBias"",""#text"":""-60""},{""@Name"":""CurrentTimeZoneID"",""#text"":""2""},{""@Name"":""TimeZoneInfoCacheUpdated"",""#text"":""0""},{""@Name"":""FirstRefresh"",""#text"":""0""}]}}"
1856,3153,2024-10-13 17:01:00.0613993,1,Info,Microsoft-Windows-Kernel-General,System,1656,1712,Server002,13,S-1-5-18,The system time was changed,,,OldTime: 2024-10-13 19:00:58.8727465,NewTime: 2024-10-13 17:01:00.0610000,Reason: An application or system component changed the time.,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\system_5000.evtx,Time,0,"{""EventData"":{""Data"":[{""@Name"":""NewTime"",""#text"":""2024-10-13 17:01:00.0610000""},{""@Name"":""OldTime"",""#text"":""2024-10-13 19:00:58.8727465""},{""@Name"":""Reason"",""#text"":""1""},{""@Name"":""ProcessName"",""#text"":""\\Device\\HarddiskVolume2\\Windows\\System32\\VBoxService.exe""},{""@Name"":""ProcessID"",""#text"":""1656""}]}}"
1857,3154,2024-10-13 17:01:03.9180838,7026,Info,Service Control Manager,System,652,656,Server002,13,,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\system_5000.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":{""@Name"":""param1"",""#text"":"", dam""}}}"
1858,3155,2024-10-13 17:01:28.9465564,43,Info,Microsoft-Windows-WindowsUpdateClient,System,5212,5240,Server002,13,S-1-5-18,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\system_5000.evtx,0x8000000000002008,0,"{""EventData"":{""Data"":[{""@Name"":""updateTitle"",""#text"":""2024-10 Cumulative Update for Windows 10 Version 22H2 for x64-based Systems (KB5044273)""},{""@Name"":""updateGuid"",""#text"":""1794e2ea-a973-4d5a-9b8a-fca7f2529013""},{""@Name"":""updateRevisionNumber"",""#text"":""1""}]}}"
1859,3156,2024-10-13 17:01:38.3736175,7040,Info,Service Control Manager,System,652,296,Server002,13,S-1-5-18,Start type of a service has changed,,,The start type of the Windows Modules Installer was changed from demand start to auto start,,,,,,TrustedInstaller,False,D:\benign_log_combined_latest_used_actually\new_benign\system_5000.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""Windows Modules Installer""},{""@Name"":""param2"",""#text"":""demand start""},{""@Name"":""param3"",""#text"":""auto start""},{""@Name"":""param4"",""#text"":""TrustedInstaller""}]}}"
1860,3157,2024-10-13 17:03:14.0147439,10148,Info,Microsoft-Windows-WinRM,System,0,0,Server002,13,,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\system_5000.evtx,0x80000000000000,0,"{""EventData"":{""@Name"":""Started Listening""}}"
1861,3158,2024-10-13 17:03:14.0147439,10121,Info,Microsoft-Windows-WinRM,System,0,0,Server002,13,,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\system_5000.evtx,0x80000000000000,0,"{""EventData"":""""}"
1862,3159,2024-10-13 17:03:15.0376060,10016,Warning,Microsoft-Windows-DistributedCOM,System,888,1252,Server002,13,S-1-5-18,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\system_5000.evtx,"Audit success, classic",560,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""application-specific""},{""@Name"":""param2"",""#text"":""Local""},{""@Name"":""param3"",""#text"":""Launch""},{""@Name"":""param4"",""#text"":""Windows.SecurityCenter.WscDataProtection""},{""@Name"":""param5"",""#text"":""Unavailable""},{""@Name"":""param6"",""#text"":""NT AUTHORITY""},{""@Name"":""param7"",""#text"":""SYSTEM""},{""@Name"":""param8"",""#text"":""S-1-5-18""},{""@Name"":""param9"",""#text"":""LocalHost (Using LRPC)""},{""@Name"":""param10"",""#text"":""Unavailable""},{""@Name"":""param11"",""#text"":""Unavailable""}]}}"
