276,1573,2024-09-23 13:34:29.1739015,44,Info,Microsoft-Windows-WindowsUpdateClient,System,4884,4988,Server002,2,S-1-5-18,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\system_5000.evtx,0x8000000000002004,0,"{""EventData"":{""Data"":[{""@Name"":""updateTitle"",""#text"":""9P086NHDNB9W-Microsoft.XboxSpeechtoTextOverlay""},{""@Name"":""updateGuid"",""#text"":""0fe9b276-1904-4c51-a604-b9d791936b3d""},{""@Name"":""updateRevisionNumber"",""#text"":""1""}]}}"
277,1574,2024-09-23 13:34:29.1740193,44,Info,Microsoft-Windows-WindowsUpdateClient,System,4884,4988,Server002,2,S-1-5-18,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\system_5000.evtx,0x8000000000002004,0,"{""EventData"":{""Data"":[{""@Name"":""updateTitle"",""#text"":""9NBLGGH4RV3K-Microsoft.VCLibs.140.00.UWPDesktop""},{""@Name"":""updateGuid"",""#text"":""fcdd3b59-f41c-4595-b36b-245bacb749e8""},{""@Name"":""updateRevisionNumber"",""#text"":""1""}]}}"
278,1575,2024-09-23 13:34:30.8866020,16,Info,Microsoft-Windows-Kernel-General,System,3912,5900,Server002,2,S-1-5-18,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\system_5000.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""HiveNameLength"",""#text"":""136""},{""@Name"":""HiveName"",""#text"":""\\??\\C:\\ProgramData\\Microsoft\\Windows\\AppRepository\\Packages\\Microsoft.XboxGameOverlay_1.54.4001.0_x64__8wekyb3d8bbwe\\ActivationStore.dat""},{""@Name"":""KeysUpdated"",""#text"":""0""},{""@Name"":""DirtyPages"",""#text"":""0""}]}}"
279,1576,2024-09-23 13:34:41.1681715,44,Info,Microsoft-Windows-WindowsUpdateClient,System,4884,4988,Server002,2,S-1-5-18,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\system_5000.evtx,0x8000000000002004,0,"{""EventData"":{""Data"":[{""@Name"":""updateTitle"",""#text"":""9NBLGGH4LS1F-Microsoft.StorePurchaseApp""},{""@Name"":""updateGuid"",""#text"":""5694448e-4ac7-468d-941d-7da4c5304743""},{""@Name"":""updateRevisionNumber"",""#text"":""1""}]}}"
280,1577,2024-09-23 13:34:42.9007019,16,Info,Microsoft-Windows-Kernel-General,System,3912,5984,Server002,2,S-1-5-18,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\system_5000.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""HiveNameLength"",""#text"":""145""},{""@Name"":""HiveName"",""#text"":""\\??\\C:\\ProgramData\\Microsoft\\Windows\\AppRepository\\Packages\\Microsoft.XboxSpeechToTextOverlay_1.21.13002.0_x64__8wekyb3d8bbwe\\ActivationStore.dat""},{""@Name"":""KeysUpdated"",""#text"":""0""},{""@Name"":""DirtyPages"",""#text"":""0""}]}}"
281,1578,2024-09-23 13:34:45.5259426,44,Info,Microsoft-Windows-WindowsUpdateClient,System,4884,4988,Server002,2,S-1-5-18,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\system_5000.evtx,0x8000000000002004,0,"{""EventData"":{""Data"":[{""@Name"":""updateTitle"",""#text"":""9NBLGGH3FRZM-Microsoft.VCLibs.140.00""},{""@Name"":""updateGuid"",""#text"":""7c4b0956-b3f1-40ac-a633-668abc5d6af2""},{""@Name"":""updateRevisionNumber"",""#text"":""1""}]}}"
282,1579,2024-09-23 13:34:45.5259435,44,Info,Microsoft-Windows-WindowsUpdateClient,System,4884,4988,Server002,2,S-1-5-18,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\system_5000.evtx,0x8000000000002004,0,"{""EventData"":{""Data"":[{""@Name"":""updateTitle"",""#text"":""9P086NHDNB9W-Microsoft.XboxSpeechtoTextOverlay""},{""@Name"":""updateGuid"",""#text"":""0fe9b276-1904-4c51-a604-b9d791936b3d""},{""@Name"":""updateRevisionNumber"",""#text"":""1""}]}}"
283,1580,2024-09-23 13:34:45.5259444,44,Info,Microsoft-Windows-WindowsUpdateClient,System,4884,4988,Server002,2,S-1-5-18,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\system_5000.evtx,0x8000000000002004,0,"{""EventData"":{""Data"":[{""@Name"":""updateTitle"",""#text"":""9NBLGGH4LS1F-Microsoft.StorePurchaseApp""},{""@Name"":""updateGuid"",""#text"":""5694448e-4ac7-468d-941d-7da4c5304743""},{""@Name"":""updateRevisionNumber"",""#text"":""1""}]}}"
284,1581,2024-09-23 13:34:47.1225048,43,Info,Microsoft-Windows-WindowsUpdateClient,System,4884,4324,Server002,2,S-1-5-18,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\system_5000.evtx,0x8000000000002008,0,"{""EventData"":{""Data"":[{""@Name"":""updateTitle"",""#text"":""9P086NHDNB9W-Microsoft.XboxSpeechtoTextOverlay""},{""@Name"":""updateGuid"",""#text"":""0fe9b276-1904-4c51-a604-b9d791936b3d""},{""@Name"":""updateRevisionNumber"",""#text"":""1""}]}}"
285,1582,2024-09-23 13:34:47.3247609,16,Info,Microsoft-Windows-Kernel-General,System,3912,5980,Server002,2,S-1-5-21-3962163828-2803415714-1403596700-1006,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\system_5000.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""HiveNameLength"",""#text"":""116""},{""@Name"":""HiveName"",""#text"":""\\??\\C:\\Users\\admin_test\\AppData\\Local\\Packages\\Microsoft.XboxSpeechToTextOverlay_8wekyb3d8bbwe\\Settings\\settings.dat""},{""@Name"":""KeysUpdated"",""#text"":""3""},{""@Name"":""DirtyPages"",""#text"":""1""}]}}"
286,1583,2024-09-23 13:34:50.6677423,44,Info,Microsoft-Windows-WindowsUpdateClient,System,4884,4324,Server002,2,S-1-5-18,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\system_5000.evtx,0x8000000000002004,0,"{""EventData"":{""Data"":[{""@Name"":""updateTitle"",""#text"":""9NG1H8B3ZC7M-Microsoft.MixedReality.Portal""},{""@Name"":""updateGuid"",""#text"":""4f96b2fd-41c2-4891-a378-b0b1a6a42dcf""},{""@Name"":""updateRevisionNumber"",""#text"":""1""}]}}"
287,1584,2024-09-23 13:34:50.6677437,19,Info,Microsoft-Windows-WindowsUpdateClient,System,4884,4324,Server002,2,S-1-5-18,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\system_5000.evtx,Installation,0,"{""EventData"":{""Data"":[{""@Name"":""updateTitle"",""#text"":""9P086NHDNB9W-Microsoft.XboxSpeechtoTextOverlay""},{""@Name"":""updateGuid"",""#text"":""0fe9b276-1904-4c51-a604-b9d791936b3d""},{""@Name"":""updateRevisionNumber"",""#text"":""1""},{""@Name"":""serviceGuid"",""#text"":""855e8a7c-ecb4-4ca3-b045-1dfa50104289""}]}}"
288,1585,2024-09-23 13:34:57.1698409,44,Info,Microsoft-Windows-WindowsUpdateClient,System,4884,4988,Server002,2,S-1-5-18,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\system_5000.evtx,0x8000000000002004,0,"{""EventData"":{""Data"":[{""@Name"":""updateTitle"",""#text"":""9NBLGGH3FRZM-Microsoft.VCLibs.140.00""},{""@Name"":""updateGuid"",""#text"":""7c4b0956-b3f1-40ac-a633-668abc5d6af2""},{""@Name"":""updateRevisionNumber"",""#text"":""1""}]}}"
289,1586,2024-09-23 13:34:57.1698420,44,Info,Microsoft-Windows-WindowsUpdateClient,System,4884,4988,Server002,2,S-1-5-18,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\system_5000.evtx,0x8000000000002004,0,"{""EventData"":{""Data"":[{""@Name"":""updateTitle"",""#text"":""9NBLGGH4LS1F-Microsoft.StorePurchaseApp""},{""@Name"":""updateGuid"",""#text"":""5694448e-4ac7-468d-941d-7da4c5304743""},{""@Name"":""updateRevisionNumber"",""#text"":""1""}]}}"
