3347,4644,2025-04-22 13:59:19.6107211,44,Info,Microsoft-Windows-WindowsUpdateClient,System,7200,5620,Server002,24,S-1-5-18,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\system_5000.evtx,0x8000000000002004,0,"{""EventData"":{""Data"":[{""@Name"":""updateTitle"",""#text"":""9NHT9RB2F4HD-Microsoft.Copilot""},{""@Name"":""updateGuid"",""#text"":""82be345a-fbcf-41cf-a9c4-780e7c8bff6b""},{""@Name"":""updateRevisionNumber"",""#text"":""1""}]}}"
3348,4645,2025-04-22 13:59:19.6107222,44,Info,Microsoft-Windows-WindowsUpdateClient,System,7200,5620,Server002,24,S-1-5-18,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\system_5000.evtx,0x8000000000002004,0,"{""EventData"":{""Data"":[{""@Name"":""updateTitle"",""#text"":""9NKSQGP7F2NH-5319275A.WhatsAppDesktop""},{""@Name"":""updateGuid"",""#text"":""cb3296f9-9f8b-4972-a95a-67dd9bd3ec39""},{""@Name"":""updateRevisionNumber"",""#text"":""1""}]}}"
3349,4646,2025-04-22 13:59:33.5616892,16,Info,Microsoft-Windows-Kernel-General,System,3108,6060,Server002,24,S-1-5-18,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\system_5000.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""HiveNameLength"",""#text"":""143""},{""@Name"":""HiveName"",""#text"":""\\??\\C:\\ProgramData\\Microsoft\\Windows\\AppRepository\\Packages\\Microsoft.MicrosoftOfficeHub_18.2504.31516.0_x64__8wekyb3d8bbwe\\ActivationStore.dat""},{""@Name"":""KeysUpdated"",""#text"":""0""},{""@Name"":""DirtyPages"",""#text"":""0""}]}}"
3350,4647,2025-04-22 13:59:38.2573199,44,Info,Microsoft-Windows-WindowsUpdateClient,System,7200,5620,Server002,24,S-1-5-18,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\system_5000.evtx,0x8000000000002004,0,"{""EventData"":{""Data"":[{""@Name"":""updateTitle"",""#text"":""9WZDNCRFJBBG-MICROSOFT.WINDOWSCAMERA""},{""@Name"":""updateGuid"",""#text"":""3199ae57-ba0a-4a70-a64b-b0c9e7c2b9de""},{""@Name"":""updateRevisionNumber"",""#text"":""1""}]}}"
3351,4648,2025-04-22 13:59:38.2573212,44,Info,Microsoft-Windows-WindowsUpdateClient,System,7200,5620,Server002,24,S-1-5-18,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\system_5000.evtx,0x8000000000002004,0,"{""EventData"":{""Data"":[{""@Name"":""updateTitle"",""#text"":""9NBLGGH3FRZM-Microsoft.VCLibs.140.00""},{""@Name"":""updateGuid"",""#text"":""7c4b0956-b3f1-40ac-a633-668abc5d6af2""},{""@Name"":""updateRevisionNumber"",""#text"":""1""}]}}"
3352,4649,2025-04-22 13:59:38.2573218,44,Info,Microsoft-Windows-WindowsUpdateClient,System,7200,5620,Server002,24,S-1-5-18,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\system_5000.evtx,0x8000000000002004,0,"{""EventData"":{""Data"":[{""@Name"":""updateTitle"",""#text"":""9WZDNCRFJBBG-MICROSOFT.WINDOWSCAMERA""},{""@Name"":""updateGuid"",""#text"":""3199ae57-ba0a-4a70-a64b-b0c9e7c2b9de""},{""@Name"":""updateRevisionNumber"",""#text"":""1""}]}}"
3353,4650,2025-04-22 13:59:38.2609494,44,Info,Microsoft-Windows-WindowsUpdateClient,System,7200,5620,Server002,24,S-1-5-18,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\system_5000.evtx,0x8000000000002004,0,"{""EventData"":{""Data"":[{""@Name"":""updateTitle"",""#text"":""9NHT9RB2F4HD-Microsoft.Copilot""},{""@Name"":""updateGuid"",""#text"":""82be345a-fbcf-41cf-a9c4-780e7c8bff6b""},{""@Name"":""updateRevisionNumber"",""#text"":""1""}]}}"
3354,4651,2025-04-22 13:59:38.2609505,44,Info,Microsoft-Windows-WindowsUpdateClient,System,7200,5620,Server002,24,S-1-5-18,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\system_5000.evtx,0x8000000000002004,0,"{""EventData"":{""Data"":[{""@Name"":""updateTitle"",""#text"":""9NKSQGP7F2NH-5319275A.WhatsAppDesktop""},{""@Name"":""updateGuid"",""#text"":""cb3296f9-9f8b-4972-a95a-67dd9bd3ec39""},{""@Name"":""updateRevisionNumber"",""#text"":""1""}]}}"
3355,4652,2025-04-22 13:59:38.2609522,44,Info,Microsoft-Windows-WindowsUpdateClient,System,7200,5620,Server002,24,S-1-5-18,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\system_5000.evtx,0x8000000000002004,0,"{""EventData"":{""Data"":[{""@Name"":""updateTitle"",""#text"":""9WZDNCRFJBBG-MICROSOFT.WINDOWSCAMERA""},{""@Name"":""updateGuid"",""#text"":""3199ae57-ba0a-4a70-a64b-b0c9e7c2b9de""},{""@Name"":""updateRevisionNumber"",""#text"":""1""}]}}"
3356,4653,2025-04-22 13:59:38.2609534,44,Info,Microsoft-Windows-WindowsUpdateClient,System,7200,5620,Server002,24,S-1-5-18,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\system_5000.evtx,0x8000000000002004,0,"{""EventData"":{""Data"":[{""@Name"":""updateTitle"",""#text"":""9PLL735RFDSM-Microsoft.NET.Native.Runtime.2.2""},{""@Name"":""updateGuid"",""#text"":""9c137291-4059-4cb8-b650-12b07bbe1da1""},{""@Name"":""updateRevisionNumber"",""#text"":""1""}]}}"
