1222,2193,2024-10-13 17:18:45.4542187,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,Server002,15,,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\application_4100.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) UL oob License (Public), 1ec38122-5ab4-4940-8959-e690780db258"",""Binary"":""""}}"
1223,2194,2024-10-13 17:18:45.4636060,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,Server002,15,,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\application_4100.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) UL oob License (Private), b3502c01-0ee7-4628-9d7e-7cea5a5c0b66"",""Binary"":""""}}"
1224,2195,2024-10-13 17:18:45.4699252,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,Server002,15,,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\application_4100.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) UL phone License (Public), 7f0190ec-c657-4324-b81e-d50bf335ed94"",""Binary"":""""}}"
1225,2196,2024-10-13 17:18:45.4699252,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,Server002,15,,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\application_4100.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) UL phone License (Private), f6a0036c-7ba6-4ca4-afcd-a0eece1506da"",""Binary"":""""}}"
1226,2197,2024-10-13 17:18:45.4699252,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,Server002,15,,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\application_4100.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) UL store License (Public), deaeb51d-d003-475a-8ece-b8eaab8b3347"",""Binary"":""""}}"
1227,2198,2024-10-13 17:18:45.4699252,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,Server002,15,,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\application_4100.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) UL store License (Private), e271fc89-c971-4ac7-84d6-fd7399e1e814"",""Binary"":""""}}"
1228,2199,2024-10-13 17:18:45.5263057,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,Server002,15,,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\application_4100.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""DefaultPpd-Client-IoT-ESU-Year5 Component PPD License, d899ebcc-982a-2d39-7e3f-cd704c9a9b41"",""Binary"":""""}}"
1229,2200,2024-10-13 17:18:45.5263057,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,Server002,15,,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\application_4100.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) Client-IoT-ESU-Year6 Product PPD License, 7dd86420-233e-dee2-a00f-4e6d2e7a87a1"",""Binary"":""""}}"
1230,2201,2024-10-13 17:18:45.5455541,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,Server002,15,,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\application_4100.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) UL oob License (Public), 41cb9c1e-5e3a-4467-82b0-c80e9eb5fc39"",""Binary"":""""}}"
1231,2202,2024-10-13 17:18:45.5455541,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,Server002,15,,,,,,,,,,,,False,D:\benign_log_combined_latest_used_actually\new_benign\application_4100.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) UL oob License (Private), 8be2abab-de70-4fe9-9e68-dbfba97fe636"",""Binary"":""""}}"
