"Execution Time (UTC)","Execution Time (Local)","Technique","Test Number","Test Name","Hostname","IP Address","Username","GUID","ProcessId","ExitCode"
"2024-10-23T16:22:46Z","2024-10-23T19:22:46Z","T1078.003","6","WinPwn - Loot local Credentials - powerhell kittie","Server002","System.Object[]","server002\admin_test","9e9fd066-453d-442f-88c1-ad7911d32912","1992","1"
